trip_label,pt_sequence,stop_id,method,n_points,mse,rmse,mae,mape_pct,wape_pct
20001_0310_2,8,45833893,timesfm-ratio,520,0.004299370696523619,0.06556958667342366,0.04768994747609049,50.325878426624996,66.86818336096961
20001_0310_2,9,215205217,naive,517,0.0004971328282675322,0.0222964756916319,0.012947294599875606,61.78027264693383,143.03216736767038
20001_0310_2,9,215205217,timesfm,517,0.0004826677861598042,0.021969701549174585,0.00924171493824144,95.7712126242167,102.09565462606753
20001_0310_2,9,215205217,timesfm-ratio,517,0.0004758716904842281,0.02181448350257755,0.009345953661111756,93.08090387569843,103.24720720261296
20001_0310_2,10,45833280,naive,518,0.0008266948815735164,0.0287523021960593,0.018019162660957273,54.89009089206333,118.71036959601173
20001_0310_2,10,45833280,timesfm,518,0.0009283791345967802,0.030469314639433233,0.015396158674712298,79.99947818090854,101.43000099522064
20001_0310_2,10,45833280,timesfm-ratio,518,0.0009077071518748885,0.030128178701589126,0.015463145962379524,76.99602201713546,101.87131371473124
20001_0310_2,11,44783382,naive,518,0.00020815433065077287,0.014427554562391122,0.005984270826753402,76.1111416775333,159.70563620773314
20001_0310_2,11,44783382,timesfm,518,0.00020151839239030542,0.014195717396113005,0.0037858600833602803,99.61511810697081,101.03539941800004
20001_0310_2,11,44783382,timesfm-ratio,518,0.00020145514378062845,0.01419348948569831,0.003797311080178874,99.67714366089243,101.34099867730333
20001_0310_2,12,44782441,naive,517,0.0003696259815737214,0.019225659457447003,0.0112159437647655,56.80854209174133,127.13523580988655
20001_0310_2,12,44782441,timesfm,517,0.0003924174047647705,0.019809528130795305,0.009120156752884368,87.34107166817391,103.37902041231621
20001_0310_2,12,44782441,timesfm-ratio,517,0.00038052600227023143,0.01950707569755732,0.009376894000179176,79.631640299035,106.28919463934336
20001_0310_2,13,69442471,naive,515,0.00014631602045799943,0.012096115924461017,0.002877028448760365,90.98856167415981,135.8719315108053
20001_0310_2,13,69442471,timesfm,515,0.00014826925791041468,0.01217658646380071,0.0021484751971823164,99.8954713160048,101.46492467601391
20001_0310_2,13,69442471,timesfm-ratio,515,0.00014826446540793433,0.01217638967050309,0.0021344391903515745,99.86148705089705,100.80205345567077
20001_0310_2,14,45833896,naive,515,0.00046664425249977565,0.02160195020130765,0.010138028640372372,63.08596136614183,110.45512598056766
20001_0310_2,14,45833896,timesfm,515,0.0006235835441974751,0.024971654814959204,0.009179573083313089,90.09866693640556,100.01262941075429
20001_0310_2,14,45833896,timesfm-ratio,515,0.0006211891377640721,0.024923666218357045,0.009222477201814303,89.55470831648773,100.48007530011238
20001_0310_2,15,45833480,naive,515,5.981216966259337e-05,0.007733832792515841,0.00333301717691232,78.20102211958138,236.1360641873837
20001_0310_2,15,45833480,timesfm,515,5.524419062802013e-05,0.007432643582738253,0.0014366484569356404,99.81414615061055,101.78300747790729
20001_0310_2,15,45833480,timesfm-ratio,515,5.519831940974635e-05,0.007429557147619658,0.0014570467762193675,99.6539654667457,103.22817819741712
20001_0310_2,16,88229435,naive,516,0.0008140414452780148,0.028531411554250426,0.020281392963632017,53.86498437900127,108.35290783280571
20001_0310_2,16,88229435,timesfm,516,0.0008595633814415031,0.029318311367496987,0.018876948582999816,63.87178609649457,100.84969378809885
20001_0310_2,16,88229435,timesfm-ratio,516,0.0008448703114286147,0.029066652910657166,0.018823463828226788,61.556511934515314,100.563952630439
20001_0310_2,17,59156287,naive,518,0.00013085024537904627,0.011438979210534753,0.006468441133732588,64.1203042104427,175.490891528833
20001_0310_2,17,59156287,timesfm,518,0.00012245427751693289,0.011065906086576593,0.0037534646333573563,98.33339108224311,101.8327045437186
20001_0310_2,17,59156287,timesfm-ratio,518,0.0001221448450292215,0.011051915898577111,0.0038096630385552593,97.72861683984509,103.35738537898929
20001_0310_2,18,44784093,naive,518,8.826718987206322e-05,0.00939506199405109,0.004097307845905179,58.30693801557156,126.76602479933466
20001_0310_2,18,44784093,timesfm,518,0.00013246308421963917,0.011509260802485934,0.0032909626832434593,97.14735346669436,101.8186264755904
20001_0310_2,18,44784093,timesfm-ratio,518,0.00012046172209413565,0.010975505550731394,0.0033758267354601574,91.5437794250518,104.44422331928993
20001_0310_2,19,45834150,naive,516,0.0002952434286403643,0.01718264905770831,0.010937101251442101,63.85773505935192,142.44316613196062
20001_0310_2,19,45834150,timesfm,516,0.00032645826669095226,0.018068156150834878,0.007867602518940269,96.53172057751307,102.46647506512512
20001_0310_2,19,45834150,timesfm-ratio,516,0.00032276283078678505,0.017965601319933185,0.007976425678558018,95.2056207129162,103.88377157249647
20001_0310_2,20,45834147,naive,517,0.0009916974576350006,0.03149122826494706,0.025255897421051155,67.86103634842607,200.50813752188427
20001_0310_2,20,45834147,timesfm,517,0.0005837594738414401,0.024161114913046546,0.012710058213399279,76.39294394450526,100.90594120164704
20001_0310_2,20,45834147,timesfm-ratio,517,0.0005893962376832903,0.024277484171208726,0.012775962037923855,74.73150277956987,101.42915575588331
20001_0310_2,21,45834145,naive,516,0.0008532552337044131,0.029210532924005564,0.01896895296274244,57.36396306720801,79.23461979566656
20001_0310_2,21,45834145,timesfm,516,0.0009966857846451902,0.031570330765533484,0.019228270610439312,63.173659156627004,80.31780742662991
20001_0310_2,21,45834145,timesfm-ratio,516,0.0010052275648285173,0.03170532391931231,0.019346604821861763,63.036262263792075,80.81209755794573
20001_0310_2,22,45834142,naive,519,0.002579053954361233,0.05078438691528365,0.037067044052602235,56.23530083979305,55.821386838916254
20001_0310_2,22,45834142,timesfm,519,0.0028976863506262637,0.0538301620899126,0.03896879024549274,51.61607623265759,58.68533546541388
20001_0310_2,22,45834142,timesfm-ratio,519,0.00336942623254182,0.05804675901841394,0.041967833518453394,54.18815800866482,63.201766677166596
20001_0310_2,23,44784226,naive,517,0.0008080613482902588,0.028426419899281352,0.019717458983238362,51.3768115219904,90.63100210075524
20001_0310_2,23,44784226,timesfm,517,0.0008217853987422187,0.02866679959015688,0.01880818850970359,53.72942163916338,86.45155411675593
20001_0310_2,23,44784226,timesfm-ratio,517,0.000836795346749558,0.02892741514116942,0.018978340493798894,52.892996332348204,87.23365513905796
20001_0310_2,24,45833472,naive,516,0.00038895438978000656,0.019721926624445354,0.01427751067302067,48.563492816290236,110.22127431166761
20001_0310_2,24,45833472,timesfm,516,0.0004040519261265075,0.020101042911414013,0.012870397562056856,66.72137041808183,99.35847030171104
20001_0310_2,24,45833472,timesfm-ratio,516,0.00041261200858743304,0.020312853285233787,0.012744163111563645,67.01306364638596,98.38395014101617
