algo,variant,group,seed,auc
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 8",0.538814592514365
MAPPO,RewardLowerQuantile,MAPPO-RewardLowerQuantile,"MAPPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 9",0.538814592514365
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 1",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 10",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 11",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 12",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 13",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 14",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 15",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 16",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 17",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 18",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 19",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 2",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 20",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 21",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 22",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 23",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 24",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 25",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 3",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 4",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 5",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 6",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 7",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 8",0.912518816468894
MAPPO,RewardMaxMedian,MAPPO-RewardMaxMedian,"MAPPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 9",0.912518816468894
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 1",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 10",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 11",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 12",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 13",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 14",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 15",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 16",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 17",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 18",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 19",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 2",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 20",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 21",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 22",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 23",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 24",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 25",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 3",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 4",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 5",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 6",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 7",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 8",0.8539204493984488
MATRPO,DefaultReward,MATRPO-DefaultReward,"MATRPO-DefaultReward (0.5,0.7,0.5,0.6) - 9",0.8539204493984488
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 1",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 10",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 11",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 12",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 13",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 14",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 15",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 16",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 17",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 18",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 19",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 2",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 20",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 21",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 22",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 23",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 24",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 25",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 3",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 4",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 5",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 6",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 7",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 8",0.9358474488531536
MATRPO,RewardHard,MATRPO-RewardHard,"MATRPO-RewardHard (0.5,0.7,0.5,0.6) - 9",0.9358474488531536
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 1",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 10",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 11",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 12",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 13",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 14",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 15",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 16",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 17",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 18",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 19",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 2",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 20",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 21",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 22",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 23",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 24",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 25",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 3",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 4",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 5",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 6",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 7",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 8",0.6636607095362342
MATRPO,RewardLowerQuantile,MATRPO-RewardLowerQuantile,"MATRPO-RewardLowerQuantile (0.5,0.7,0.5,0.6) - 9",0.6636607095362342
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 1",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 10",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 11",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 12",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 13",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 14",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 15",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 16",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 17",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 18",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 19",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 2",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 20",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 21",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 22",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 23",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 24",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 25",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 3",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 4",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 5",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 6",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 7",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 8",0.8566661641948261
MATRPO,RewardMaxMedian,MATRPO-RewardMaxMedian,"MATRPO-RewardMaxMedian (0.5,0.7,0.5,0.6) - 9",0.8566661641948261
